188,Luxo Profe,Corporate;Office Supplies;,Storage,Central USA,9/8/2022,12/18/2022,228.73,160.34,48,7696.32,10979.04,3282.72,,
189,Acco 6 Out,Corporate;Office Supplies;,Paper,East Mexico,8/22/2022,5/27/2022,44.3,25.71,51,1311.21,2259.3,948.09,,
190,Neat Ideas,Home Office;Furniture;,Bookcases,Central Canada,4/19/2022,12/18/2022,367.33,229.95,43,9887.85,15795.19,5907.34,,
191,Avery Fluo,Home Office;Technology;,Phones,Central Mexico,12/4/2022,4/22/2022,308.12,251.6,98,24656.8,30195.76,5538.96,,
192,Satellite ,Home Office;Office Supplies;,Paper,East Brazil,4/4/2022,1/27/2023,356.25,308.62,55,16974.1,19593.75,2619.65,,
193,Avery 481,Home Office;Furniture;,Bookcases,Central USA,2/26/2023,12/4/2022,193.5,124.6,88,10964.8,17028,6063.2,,
194,Crayola Co,Home Office;Office Supplies;,Art,East Canada,1/7/2023,6/29/2022,191.05,118.98,49,5830.02,9361.45,3531.43,,
195,Logitech 9,Corporate;Office Supplies;,Envelopes,South Brazil,6/20/2022,2/24/2023,32.21,18.62,90,1675.8,2898.9,1223.1,,
196,Xerox 226,Consumer;Office Supplies;,Art,South Brazil,9/10/2022,11/18/2022,181.47,139.99,80,11199.2,14517.6,3318.4,,
197,Plymouth B,Consumer;Office Supplies;,Art,East Brazil,12/11/2022,6/7/2022,465.35,292.82,57,16690.74,26524.95,9834.21,,
198,Newell 319,Home Office;Office Supplies;,Storage,Central Mexico,9/19/2022,6/18/2022,195.82,175.28,77,13496.56,15078.14,1581.58,,
199,Alphabetic,Corporate;Office Supplies;,Binders,East USA,5/12/2022,11/15/2022,417.37,263.06,15,3945.9,6260.55,2314.65,,
200,Chromcraft,Corporate;Office Supplies;,Paper,Central Brazil,4/15/2022,4/17/2022,422.74,278.02,27,7506.54,11413.98,3907.44,,
201,Sterilite ,Consumer;Office Supplies;,Paper,East USA,10/15/2022,8/8/2022,192.89,143,68,9724,13116.52,3392.52,,
202,Global Geo,Consumer;Furniture;,Tables,Central Mexico,6/19/2022,11/11/2022,319.67,262.34,80,20987.2,25573.6,4586.4,,
203,Newell 314,Consumer;Office Supplies;,Appliances,South Brazil,1/25/2023,7/1/2022,56.73,39.02,64,2497.28,3630.72,1133.44,,
204,Newell 347,Consumer;Office Supplies;,Appliances,Central Mexico,6/15/2022,9/21/2022,60.8,40.68,94,3823.92,5715.2,1891.28,,
205,Maxell 74 ,Corporate;Furniture;,Furnishings,East Mexico,8/13/2022,10/12/2022,33.84,30.4,30,912,1015.2,103.2,,
206,Fellowes B,Consumer;Technology;,Phones,South USA,10/26/2022,7/11/2022,294.7,148.59,36,5349.24,10609.2,5259.96,,
207,Tenex B1-R,Consumer;Office Supplies;,Storage,Central Brazil,10/1/2022,11/19/2022,218.77,187.71,67,12576.57,14657.59,2081.02,,
208,Colored Pu,Consumer;Technology;,Phones,Central Mexico,12/11/2022,3/13/2022,278.54,155.89,86,13406.54,23954.44,10547.9,,
209,Eldon Clea,Consumer;Office Supplies;,Binders,South Brazil,7/26/2022,2/24/2023,265.33,216.08,86,18582.88,22818.38,4235.5,,
210,Hoover Com,Consumer;Office Supplies;,Fasteners,West USA,9/22/2022,4/10/2022,181.6,135.69,49,6648.81,8898.4,2249.59,,
211,Xerox 1891,Consumer;Office Supplies;,Storage,South Mexico,7/5/2022,2/10/2023,341.96,217.74,76,16548.24,25988.96,9440.72,,
212,50 Colored,Corporate;Technology;,Accessories,West USA,10/13/2022,3/30/2022,381.67,324.25,55,17833.75,20991.85,3158.1,,
213,Vtech CS67,Corporate;Office Supplies;,Labels,East Brazil,5/20/2022,3/11/2022,17.17,8.67,85,736.95,1459.45,722.5,,
214,Unpadded M,Corporate;Furniture;,Bookcases,East Brazil,6/11/2022,6/10/2022,111.55,65.89,56,3689.84,6246.8,2556.96,,
215,SimpliFile,Corporate;Technology;,Phones,South USA,2/18/2023,1/12/2023,359.49,261.26,68,17765.68,24445.32,6679.64,,
216,HP Officej,Corporate;Technology;,Machines,South Canada,10/1/2022,5/18/2022,199.44,127.76,95,12137.2,18946.8,6809.6,,
217,SAFCO Fold,Corporate;Technology;,Accessories,East Mexico,3/18/2022,3/27/2022,334.62,249.01,44,10956.44,14723.28,3766.84,,
218,Disposable,Consumer;Office Supplies;,Storage,West Brazil,5/28/2022,3/9/2022,180.01,91.74,31,2843.94,5580.31,2736.37,,
219,Fellowes B,Consumer;Technology;,Phones,East Brazil,7/29/2022,10/18/2022,201.47,110.12,58,6386.96,11685.26,5298.3,,
220,Tensor Com,Consumer;Office Supplies;,Fasteners,South Mexico,9/15/2022,5/24/2022,87.75,48.34,87,4205.58,7634.25,3428.67,,
221,Fellowes B,Consumer;Office Supplies;,Paper,East USA,3/25/2022,4/3/2022,136.53,78.6,53,4165.8,7236.09,3070.29,,
222,Vtech CS67,Consumer;Office Supplies;,Binders,South USA,1/17/2023,12/7/2022,306.65,209.67,84,17612.28,25758.6,8146.32,,
223,Novimex Sw,Consumer;Furniture;,Furnishings,South USA,5/13/2022,8/23/2022,222.25,177.99,79,14061.21,17557.75,3496.54,,
224,Logitech G,Consumer;Technology;,Machines,East Canada,1/7/2023,5/28/2022,389.41,335.76,23,7722.48,8956.43,1233.95,,
225,DAX Execut,Consumer;Office Supplies;,Art,West Canada,7/8/2022,3/25/2022,427.77,356.82,28,9990.96,11977.56,1986.6,,
226,Logitech G,Corporate;Office Supplies;,Art,Central Brazil,10/2/2022,6/5/2022,275.41,159.39,16,2550.24,4406.56,1856.32,,
227,C-Line Cub,Corporate;Furniture;,Tables,East USA,8/4/2022,7/24/2022,381.55,258.1,37,9549.7,14117.35,4567.65,,
228,Sony Micro,Corporate;Office Supplies;,Storage,Central Mexico,6/25/2022,1/8/2023,160.38,92.98,21,1952.58,3367.98,1415.4,,
229,Avery Whit,Consumer;Furniture;,Chairs,East Brazil,7/26/2022,2/25/2023,213.34,129.24,79,10209.96,16853.86,6643.9,,
230,Hon Every-,Consumer;Furniture;,Chairs,Central Mexico,4/14/2022,6/4/2022,359.26,251.99,17,4283.83,6107.42,1823.59,,
231,Personal F,Corporate;Office Supplies;,Binders,West Brazil,5/4/2022,7/24/2022,199.24,105.05,37,3886.85,7371.88,3485.03,,
232,Belkin 5 O,Home Office;Furniture;,Tables,West Canada,8/3/2022,1/3/2023,298.37,175.22,77,13491.94,22974.49,9482.55,,
233,Jabra SPEA,Home Office;Furniture;,Tables,East Brazil,1/11/2023,5/16/2022,100.83,88.14,19,1674.66,1915.77,241.11,,
234,Fellowes D,Home Office;Office Supplies;,Binders,South Canada,9/25/2022,6/21/2022,303.89,208.6,30,6258,9116.7,2858.7,,
235,VTech DS61,Home Office;Furniture;,Furnishings,Central Brazil,1/21/2023,2/7/2023,432.14,293.06,45,13187.7,19446.3,6258.6,,
236,"Elite 5"" S",Home Office;Technology;,Accessories,South USA,6/20/2022,4/21/2022,435.63,220.35,18,3966.3,7841.34,3875.04,,
237,Fellowes A,Corporate;Office Supplies;,Paper,South Mexico,4/16/2022,3/31/2022,364.93,218.58,78,17049.24,28464.54,11415.3,,
238,Avery 4027,Consumer;Office Supplies;,Paper,South USA,6/8/2022,5/8/2022,375.42,317.8,62,19703.6,23276.04,3572.44,,
239,Xiaomi Mi3,Consumer;Furniture;,Furnishings,West Brazil,3/9/2022,5/24/2022,283.38,160.35,36,5772.6,10201.68,4429.08,,
240,Global Ada,Consumer;Furniture;,Furnishings,East Brazil,12/25/2022,8/24/2022,296.49,197.48,84,16588.32,24905.16,8316.84,,
241,Xerox 1924,Consumer;Technology;,Phones,East Brazil,10/3/2022,11/11/2022,75.49,38.18,52,1985.36,3925.48,1940.12,,
242,Memorex 25,Consumer;Furniture;,Tables,West Canada,6/19/2022,3/3/2022,227.49,157.27,19,2988.13,4322.31,1334.18,,
243,Global Tro,Consumer;Furniture;,Furnishings,West Mexico,9/16/2022,8/22/2022,230.88,117.38,44,5164.72,10158.72,4994,,
244,NETGEAR N7,Consumer;Office Supplies;,Art,East Mexico,1/2/2023,12/14/2022,479.66,397.08,7,2779.56,3357.62,578.06,,
245,Bevis Stee,Home Office;Furniture;,Chairs,South Brazil,2/16/2023,8/21/2022,221.23,183.61,44,8078.84,9734.12,1655.28,,
246,LF Elite 3,Home Office;Office Supplies;,Storage,Central Brazil,3/2/2022,4/9/2022,279.18,227.56,68,15474.08,18984.24,3510.16,,
247,Avery Lega,Home Office;Office Supplies;,Paper,Central Canada,8/1/2022,4/26/2022,271.29,166.39,34,5657.26,9223.86,3566.6,,
248,Xerox 1900,Home Office;Office Supplies;,Appliances,Central USA,9/15/2022,1/16/2023,322.01,268.84,66,17743.44,21252.66,3509.22,,
249,Universal ,Home Office;Office Supplies;,Paper,South USA,7/19/2022,8/6/2022,376.63,270.12,69,18638.28,25987.47,7349.19,,
250,O'Sullivan,Consumer;Furniture;,Chairs,East Mexico,1/26/2023,10/2/2022,120.27,78.12,55,4296.6,6614.85,2318.25,,
251,Cardinal H,Consumer;Office Supplies;,Paper,West Canada,11/12/2022,1/27/2023,269.07,201.84,10,2018.4,2690.7,672.3,,
252,Xerox 224,Consumer;Technology;,Accessories,East Brazil,5/7/2022,1/31/2023,414.7,209.4,96,20102.4,39811.2,19708.8,,
253,Global Sta,Consumer;Office Supplies;,Storage,South Mexico,4/6/2022,6/8/2022,236.93,132.01,42,5544.42,9951.06,4406.64,,
254,Staple mag,Consumer;Office Supplies;,Envelopes,West Canada,3/6/2022,12/10/2022,146.44,116.7,41,4784.7,6004.04,1219.34,,
255,GBC DocuBi,Corporate;Furniture;,Furnishings,South USA,3/29/2022,11/13/2022,330.81,197.71,77,15223.67,25472.37,10248.7,,
256,Pizazz Glo,Corporate;Office Supplies;,Storage,Central Canada,12/22/2022,12/17/2022,413.65,305.77,69,21098.13,28541.85,7443.72,,
257,Dana Halog,Corporate;Office Supplies;,Storage,Central USA,4/24/2022,1/17/2023,40.94,26.78,10,267.8,409.4,141.6,,
258,Premium Tr,Corporate;Technology;,Phones,South Canada,7/28/2022,3/31/2022,390.63,328.88,10,3288.8,3906.3,617.5,,
259,Kensington,Consumer;Technology;,Accessories,West Mexico,5/4/2022,8/12/2022,412.61,363.5,91,33078.5,37547.51,4469.01,,
260,Acco Hangi,Consumer;Office Supplies;,Storage,West USA,9/27/2022,6/21/2022,236.15,201.54,60,12092.4,14169,2076.6,,
261,Avery 476,Consumer;Office Supplies;,Binders,East Mexico,11/12/2022,6/3/2022,491.82,299.15,51,15256.65,25082.82,9826.17,,
262,Avery 478,Corporate;Office Supplies;,Appliances,Central Mexico,3/29/2022,10/13/2022,395.49,228.46,21,4797.66,8305.29,3507.63,,
263,Steel Pers,Corporate;Technology;,Machines,East USA,6/28/2022,6/6/2022,389.09,268.38,8,2147.04,3112.72,965.68,,
264,Xerox 196,Corporate;Technology;,Machines,East USA,12/9/2022,5/23/2022,376.44,189.32,65,12305.8,24468.6,12162.8,,
265,Master Cas,Consumer;Technology;,Phones,South Brazil,11/16/2022,9/18/2022,83.8,42.77,92,3934.84,7709.6,3774.76,,
266,KeyTronic ,Consumer;Technology;,Accessories,South Brazil,7/16/2022,10/28/2022,116.44,83.99,78,6551.22,9082.32,2531.1,,
267,Canon Colo,Corporate;Office Supplies;,Art,East Brazil,2/24/2023,8/15/2022,237.36,168.09,85,14287.65,20175.6,5887.95,,
268,Xerox 1975,Consumer;Office Supplies;,Fasteners,Central Mexico,2/17/2023,4/29/2022,139.36,125.12,30,3753.6,4180.8,427.2,,
269,Acco Press,Corporate;Office Supplies;,Storage,South Mexico,12/21/2022,10/19/2022,213.47,123.97,85,10537.45,18144.95,7607.5,,
270,Bush Cubix,Corporate;Office Supplies;,Envelopes,East Brazil,1/28/2023,8/17/2022,445.35,268.65,49,13163.85,21822.15,8658.3,,
271,Avery Hang,Corporate;Office Supplies;,Storage,East Mexico,1/1/2023,9/1/2022,413.92,225.76,9,2031.84,3725.28,1693.44,,
272,Newell 343,Consumer;Technology;,Accessories,East Mexico,3/7/2022,12/23/2022,318.72,276.34,17,4697.78,5418.24,720.46,,
273,Xerox 217,Consumer;Furniture;,Furnishings,East USA,10/13/2022,6/1/2022,430.48,349.17,69,24092.73,29703.12,5610.39,,
274,GBC Durabl,Consumer;Office Supplies;,Binders,East USA,9/14/2022,6/13/2022,394.05,326.64,58,18945.12,22854.9,3909.78,,
275,Premier El,Corporate;Office Supplies;,Paper,East Mexico,8/25/2022,9/8/2022,220.2,189.62,57,10808.34,12551.4,1743.06,,
276,Pizazz Glo,Corporate;Office Supplies;,Art,South Brazil,10/12/2022,6/10/2022,108.52,77.04,62,4776.48,6728.24,1951.76,,
277,Anker Astr,Corporate;Office Supplies;,Paper,Central Canada,8/10/2022,2/14/2023,261.96,178.26,95,16934.7,24886.2,7951.5,,
278,Wirebound ,Corporate;Office Supplies;,Paper,East Brazil,8/6/2022,11/25/2022,370.75,234.37,52,12187.24,19279,7091.76,,
279,Deflect-o ,Corporate;Office Supplies;,Storage,West Canada,3/17/2022,8/12/2022,223.85,164.68,61,10045.48,13654.85,3609.37,,
280,Logitech T,Corporate;Office Supplies;,Labels,South Brazil,4/2/2022,3/7/2022,336.72,229.55,40,9182,13468.8,4286.8,,
281,Computer P,Consumer;Office Supplies;,Binders,South USA,3/15/2022,8/26/2022,56.22,38.26,38,1453.88,2136.36,682.48,,
282,Chromcraft,Consumer;Technology;,Phones,East Mexico,4/17/2022,9/11/2022,376.52,329.37,43,14162.91,16190.36,2027.45,,
283,Executive ,Consumer;Furniture;,Tables,South Mexico,2/13/2023,6/15/2022,408.23,364.8,63,22982.4,25718.49,2736.09,,
284,Eldon 200 ,Consumer;Office Supplies;,Paper,East USA,4/19/2022,8/13/2022,356.35,291.71,19,5542.49,6770.65,1228.16,,
285,Bush Andor,Consumer;Technology;,Accessories,Central Canada,4/17/2022,11/8/2022,483.96,388.48,50,19424,24198,4774,,
286,Ames Color,Consumer;Office Supplies;,Paper,Central Canada,12/13/2022,3/30/2022,415.06,320.52,33,10577.16,13696.98,3119.82,,
287,White Dual,Corporate;Office Supplies;,Binders,South Canada,2/3/2023,7/24/2022,452.52,256.32,13,3332.16,5882.76,2550.6,,
288,Wilson Jon,Corporate;Office Supplies;,Appliances,South USA,5/5/2022,12/17/2022,467.45,244.78,78,19092.84,36461.1,17368.26,,
289,Hewlett Pa,Corporate;Office Supplies;,Supplies,West Canada,8/21/2022,2/13/2023,402.66,312.58,97,30320.26,39058.02,8737.76,,
290,Newell 335,Home Office;Office Supplies;,Fasteners,South USA,4/12/2022,7/12/2022,340.39,269.42,62,16704.04,21104.18,4400.14,,
291,Acco Data ,Home Office;Office Supplies;,Labels,West Brazil,7/10/2022,6/11/2022,12.8,6.64,93,617.52,1190.4,572.88,,
292,Eldon 400 ,Home Office;Technology;,Accessories,Central Brazil,4/22/2022,8/9/2022,238.25,207.57,43,8925.51,10244.75,1319.24,,
293,Kensington,Home Office;Furniture;,Bookcases,Central USA,10/17/2022,8/19/2022,289.87,155.5,49,7619.5,14203.63,6584.13,,
294,Master Cas,Corporate;Furniture;,Furnishings,East Mexico,7/1/2022,10/3/2022,158.97,97.66,36,3515.76,5722.92,2207.16,,
295,Acme Offic,Corporate;Furniture;,Chairs,Central Brazil,4/8/2022,6/9/2022,165.87,127.55,10,1275.5,1658.7,383.2,,
296,Ibico Cove,Corporate;Furniture;,Furnishings,West Canada,1/30/2023,4/7/2022,480.97,273.17,95,25951.15,45692.15,19741,,
297,OtterBox D,Corporate;Office Supplies;,Binders,South USA,2/8/2023,2/22/2023,446.94,233.38,6,1400.28,2681.64,1281.36,,
298,Iris 3-Dra,Corporate;Office Supplies;,Fasteners,East Canada,9/20/2022,4/22/2022,426.1,269.49,57,15360.93,24287.7,8926.77,,
299,Contempora,Corporate;Office Supplies;,Paper,West Canada,9/16/2022,6/29/2022,208.95,168.49,1,168.49,208.95,40.46,,
300,Samsung Ga,Corporate;Office Supplies;,Storage,South Mexico,8/28/2022,1/21/2023,16.71,11.12,71,789.52,1186.41,396.89,,
301,Hoover Com,Corporate;Office Supplies;,Paper,East Canada,10/8/2022,9/19/2022,49.31,37.53,58,2176.74,2859.98,683.24,,
302,Fellowes N,Corporate;Furniture;,Furnishings,Central Mexico,8/26/2022,6/11/2022,162.98,119.28,91,10854.48,14831.18,3976.7,,
303,Panasonic ,Corporate;Office Supplies;,Binders,West Brazil,11/18/2022,6/25/2022,17.71,9.01,21,189.21,371.91,182.7,,
304,#10- 4 1/8,Consumer;Furniture;,Tables,South USA,9/6/2022,6/16/2022,18.4,16.48,92,1516.16,1692.8,176.64,,
305,Logitech G,Corporate;Furniture;,Furnishings,East Canada,9/26/2022,9/21/2022,459.14,237.18,80,18974.4,36731.2,17756.8,,
306,Panasonic ,Corporate;Office Supplies;,Art,East USA,10/1/2022,3/21/2022,356.02,315.83,56,17686.48,19937.12,2250.64,,
307,Alphabetic,Home Office;Office Supplies;,Binders,Central Canada,11/10/2022,3/22/2022,161.39,116.19,87,10108.53,14040.93,3932.4,,
308,Chromcraft,Home Office;Office Supplies;,Art,South USA,4/16/2022,8/9/2022,75,66.39,20,1327.8,1500,172.2,,
309,Nontoxic C,Consumer;Office Supplies;,Art,Central Canada,7/9/2022,7/21/2022,260.7,142.32,54,7685.28,14077.8,6392.52,,
310,GBC Therma,Corporate;Furniture;,Furnishings,Central Canada,7/22/2022,8/14/2022,12.62,8.79,25,219.75,315.5,95.75,,
311,Global Com,Corporate;Furniture;,Chairs,South Canada,6/29/2022,10/17/2022,469.82,266.76,28,7469.28,13154.96,5685.68,,
312,Xerox 1887,Corporate;Furniture;,Furnishings,South Canada,4/8/2022,2/24/2023,213.26,110.98,5,554.9,1066.3,511.4,,
313,Maxell 4.7,Corporate;Office Supplies;,Labels,South Canada,3/1/2022,3/9/2022,207.14,154.74,21,3249.54,4349.94,1100.4,,
314,Clarity 53,Corporate;Furniture;,Furnishings,West Canada,11/1/2022,4/29/2022,201.39,117.43,18,2113.74,3625.02,1511.28,,
315,Xerox 1993,Corporate;Technology;,Phones,South Canada,9/13/2022,4/26/2022,43.97,32.32,47,1519.04,2066.59,547.55,,
316,Staples,Corporate;Office Supplies;,Paper,East Canada,7/28/2022,11/3/2022,322.78,175.9,70,12313,22594.6,10281.6,,
317,Space Solu,Corporate;Office Supplies;,Art,Central Canada,6/25/2022,3/7/2022,369.17,233.61,57,13315.77,21042.69,7726.92,,
318,Xerox 1951,Home Office;Furniture;,Chairs,West USA,11/1/2022,7/23/2022,341.3,277.36,93,25794.48,31740.9,5946.42,,
319,#10- 4 1/8,Home Office;Technology;,Machines,South Mexico,4/13/2022,11/6/2022,77.83,52.52,19,997.88,1478.77,480.89,,
320,Riverside ,Home Office;Technology;,Phones,West Canada,2/4/2023,2/23/2023,293.63,220.54,97,21392.38,28482.11,7089.73,,
321,Gould Plas,Home Office;Technology;,Accessories,South Mexico,2/2/2023,7/27/2022,289.05,219.38,65,14259.7,18788.25,4528.55,,
322,Tenex Pers,Home Office;Office Supplies;,Storage,West Canada,1/9/2023,1/3/2023,435.52,364.75,3,1094.25,1306.56,212.31,,
323,BIC Brite ,Corporate;Office Supplies;,Fasteners,Central Canada,6/3/2022,5/4/2022,195.77,123.33,42,5179.86,8222.34,3042.48,,
324,Avery 511,Corporate;Office Supplies;,Binders,Central USA,4/10/2022,1/29/2023,192.03,148.81,21,3125.01,4032.63,907.62,,
325,Easy-stapl,Corporate;Technology;,Accessories,East Brazil,9/19/2022,6/28/2022,313.08,276.97,99,27420.03,30994.92,3574.89,,
326,Wilson Jon,Corporate;Furniture;,Furnishings,East Brazil,4/21/2022,6/3/2022,320.21,253.64,40,10145.6,12808.4,2662.8,,
327,Samsung Ru,Consumer;Technology;,Phones,South USA,3/2/2022,9/7/2022,239.95,166.99,67,11188.33,16076.65,4888.32,,
328,Wilson Jon,Consumer;Office Supplies;,Storage,Central Mexico,7/15/2022,4/18/2022,227.1,170.84,25,4271,5677.5,1406.5,,
329,Global Lea,Consumer;Furniture;,Chairs,West Brazil,9/29/2022,9/18/2022,252.13,200.66,55,11036.3,13867.15,2830.85,,
330,GBC Presti,Consumer;Office Supplies;,Labels,West USA,3/8/2022,11/30/2022,431.91,321.73,84,27025.32,36280.44,9255.12,,
331,Acco Side-,Consumer;Office Supplies;,Binders,West USA,2/1/2023,10/30/2022,235.97,119.56,52,6217.12,12270.44,6053.32,,
332,Crayola An,Consumer;Technology;,Phones,East Brazil,4/19/2022,10/27/2022,470.57,271.95,44,11965.8,20705.08,8739.28,,
333,Message Bo,Consumer;Office Supplies;,Binders,West Mexico,3/1/2022,11/21/2022,256.96,211.78,98,20754.44,25182.08,4427.64,,
334,Seth Thoma,Consumer;Office Supplies;,Binders,East USA,10/28/2022,1/3/2023,475.11,289.37,85,24596.45,40384.35,15787.9,,
335,Situations,Consumer;Office Supplies;,Binders,East Canada,8/16/2022,4/3/2022,418.09,331.39,56,18557.84,23413.04,4855.2,,
336,Ampad Poly,Consumer;Technology;,Copiers,South Mexico,9/21/2022,7/26/2022,187.59,121.72,55,6694.6,10317.45,3622.85,,
337,GBC Plasti,Consumer;Office Supplies;,Binders,West Mexico,10/18/2022,12/27/2022,433.18,307.02,87,26710.74,37686.66,10975.92,,
338,Zipper Rin,Corporate;Office Supplies;,Binders,West Brazil,1/21/2023,10/3/2022,63.93,33.7,70,2359,4475.1,2116.1,,
339,Iceberg Of,Corporate;Furniture;,Tables,Central Brazil,11/5/2022,2/20/2023,463.27,265.22,77,20421.94,35671.79,15249.85,,
340,Sortfiler ,Consumer;Office Supplies;,Fasteners,South Canada,7/9/2022,2/1/2023,319.51,282.09,87,24541.83,27797.37,3255.54,,
341,Boston 168,Corporate;Office Supplies;,Art,Central USA,2/11/2023,10/28/2022,36.65,31.37,73,2290.01,2675.45,385.44,,
342,OIC #2 Pen,Corporate;Office Supplies;,Binders,South Brazil,4/21/2022,12/26/2022,325.69,247.82,81,20073.42,26380.89,6307.47,,
343,GBC VeloBi,Corporate;Office Supplies;,Fasteners,West Brazil,6/4/2022,9/9/2022,487.38,333.3,66,21997.8,32167.08,10169.28,,
344,LG G3,Corporate;Technology;,Phones,East Mexico,5/10/2022,8/22/2022,44.2,34.05,19,646.95,839.8,192.85,,
345,Recycled E,Consumer;Office Supplies;,Storage,East Brazil,8/7/2022,10/11/2022,281.8,210.63,83,17482.29,23389.4,5907.11,,
346,Newell 333,Consumer;Technology;,Phones,East Brazil,6/20/2022,10/16/2022,376.42,273.82,7,1916.74,2634.94,718.2,,
347,Newell 310,Consumer;Office Supplies;,Art,East Brazil,12/12/2022,10/6/2022,407.03,213.15,63,13428.45,25642.89,12214.44,,
348,Universal ,Consumer;Office Supplies;,Paper,East Brazil,1/5/2023,5/19/2022,212.78,160.25,42,6730.5,8936.76,2206.26,,
349,GBC Velobi,Consumer;Office Supplies;,Art,Central Mexico,6/3/2022,3/18/2022,110.04,88.86,42,3732.12,4621.68,889.56,,
350,"Tenex 46"" ",Home Office;Technology;,Accessories,South Canada,3/10/2022,11/16/2022,30.75,27.6,59,1628.4,1814.25,185.85,,
351,Insertable,Home Office;Office Supplies;,Paper,West Canada,3/22/2022,1/9/2023,294.07,148.34,20,2966.8,5881.4,2914.6,,
352,Xerox 225,Home Office;Office Supplies;,Binders,Central USA,9/25/2022,8/24/2022,231.93,183.7,73,13410.1,16930.89,3520.79,,
353,Logitech G,Home Office;Office Supplies;,Paper,South Brazil,12/31/2022,1/6/2023,474.88,346.05,17,5882.85,8072.96,2190.11,,
354,Brown Kraf,Home Office;Office Supplies;,Binders,East Mexico,5/5/2022,4/30/2022,39.7,26.74,27,721.98,1071.9,349.92,,
355,DAX Natura,Consumer;Furniture;,Bookcases,South USA,9/29/2022,8/3/2022,345.84,190.57,47,8956.79,16254.48,7297.69,,
356,Eldon Expr,Consumer;Office Supplies;,Envelopes,South USA,9/2/2022,5/9/2022,22.23,14.75,2,29.5,44.46,14.96,,
357,OtterBox C,Consumer;Office Supplies;,Art,East Canada,9/29/2022,6/29/2022,94,60.32,63,3800.16,5922,2121.84,,
358,Newell 337,Consumer;Office Supplies;,Paper,East Mexico,8/22/2022,7/8/2022,232.25,144.26,62,8944.12,14399.5,5455.38,,
359,Howard Mil,Corporate;Office Supplies;,Paper,East Mexico,1/17/2023,12/17/2022,232.89,184.53,19,3506.07,4424.91,918.84,,
360,Kensington,Corporate;Office Supplies;,Appliances,West Mexico,5/22/2022,5/19/2022,345.99,269.97,17,4589.49,5881.83,1292.34,,
361,GuestStack,Corporate;Office Supplies;,Labels,East Canada,8/13/2022,12/8/2022,456,335.44,69,23145.36,31464,8318.64,,
362,Howard Mil,Consumer;Office Supplies;,Labels,West Canada,1/19/2023,10/14/2022,323.13,282.89,39,11032.71,12602.07,1569.36,,
363,Dixon Tico,Consumer;Furniture;,Chairs,East Canada,7/2/2022,4/4/2022,477.23,305.4,82,25042.8,39132.86,14090.06,,
364,Mitel 5320,Consumer;Office Supplies;,Art,West Canada,2/21/2023,10/1/2022,441.99,264.1,71,18751.1,31381.29,12630.19,,
365,Plantronic,Consumer;Furniture;,Furnishings,South Canada,1/25/2023,10/25/2022,296.4,225.96,81,18302.76,24008.4,5705.64,,
366,Canon Imag,Consumer;Office Supplies;,Storage,Central Brazil,10/16/2022,5/9/2022,418.56,242.57,39,9460.23,16323.84,6863.61,,
367,Fellowes M,Corporate;Office Supplies;,Binders,South Brazil,2/21/2023,7/29/2022,324.86,203.36,36,7320.96,11694.96,4374,,
368,DAX Charco,Corporate;Office Supplies;,Supplies,South Mexico,11/30/2022,6/14/2022,48.49,28.6,40,1144,1939.6,795.6,,
369,Xerox 1898,Corporate;Office Supplies;,Storage,East USA,4/14/2022,1/19/2023,372.88,196.75,45,8853.75,16779.6,7925.85,,
370,GBC Linen ,Corporate;Furniture;,Bookcases,West Mexico,4/28/2022,6/25/2022,56.51,46.96,4,187.84,226.04,38.2,,
371,Tennsco Do,Consumer;Office Supplies;,Paper,Central USA,11/26/2022,7/24/2022,301.1,181.21,25,4530.25,7527.5,2997.25,,
372,Vinyl Sect,Consumer;Office Supplies;,Storage,East Canada,5/25/2022,12/5/2022,354.29,244.18,69,16848.42,24446.01,7597.59,,
373,Black Prin,Consumer;Office Supplies;,Binders,East USA,12/27/2022,8/1/2022,42.6,22.04,30,661.2,1278,616.8,,
374,Cisco SPA3,Consumer;Technology;,Accessories,East Mexico,6/19/2022,7/27/2022,123.09,95.98,76,7294.48,9354.84,2060.36,,
375,Alliance B,Consumer;Office Supplies;,Art,South Mexico,1/8/2023,6/6/2022,458.68,289.99,68,19719.32,31190.24,11470.92,,
376,Ibico Recy,Consumer;Technology;,Accessories,West USA,1/27/2023,1/17/2023,311.99,248.94,88,21906.72,27455.12,5548.4,,
377,Deluxe Rol,Corporate;Office Supplies;,Paper,West Brazil,10/15/2022,9/19/2022,130.68,86.9,29,2520.1,3789.72,1269.62,,
378,Sauder Fac,Corporate;Furniture;,Tables,Central Canada,11/8/2022,11/13/2022,348.43,201.5,73,14709.5,25435.39,10725.89,,
379,Howard Mil,Consumer;Office Supplies;,Appliances,West Canada,2/1/2023,12/15/2022,302.42,213.29,68,14503.72,20564.56,6060.84,,
380,Hon Metal ,Consumer;Office Supplies;,Storage,West Mexico,3/4/2022,12/11/2022,255.77,141.24,51,7203.24,13044.27,5841.03,,
381,Tennsco Sn,Consumer;Office Supplies;,Binders,East Brazil,11/7/2022,9/9/2022,488.33,330.22,24,7925.28,11719.92,3794.64,,
382,Fellowes C,Corporate;Office Supplies;,Paper,East USA,9/30/2022,3/15/2022,344.89,216.22,14,3027.08,4828.46,1801.38,,
